order_id;product_id;product_id_valid;product_name;category;supplier_name;quantity;unit_price;total_amount_corrected;currency;order_date;delivery_date;country;city;postal_code;order_status;payment_method;warehouse_code;lead_time_days;discount_pct;customer_email;customer_rating
ORD-000460;PRD-0011;t;Protein Powder 2kg;Electronics;Global Cargo Ltda;47200;64228461;30315833592;USD;17/10/2022;30/10/2022;Brasil;BrasÃ­lia;;Cancelled;PayPal;WH-SCL-05;2800;2330;sofia.v@company.co;260
ORD-000461;PRD-0044;t;Running Shoes M;Food & Beverage;Logistics Pro S.A.;48400;91450;44261800;COP;18/09/2022;6/11/2022;Chile;ValparaÃ­so;;Delivered;Bank Transfer;WH-CAL-03;800;150;ana.m@yahoo.com;260
ORD-000462;PRD-0043;t;Coffee Maker 12cup;Personal Care;Global Cargo Ltda;4600;118262;5440052;COP;31/10/2024;25/11/2024;Mexico;Ciudad de MÃ©xico;;Cancelled;PayPal;WH-SCL-05;2200;3610;maria.g@outlook.com;300
ORD-000463;PRD-0043;t;Wireless Headset;Food & Beverage;Logistics Pro S.A.;10700;238612;25531484;COP;26/04/2023;7/06/2023;Chile;Santiago;;Delivered;Credit Card;WH-SCL-05;2900;3240;carlos.r@yahoo.com;380
ORD-000464;PRD-0039;t;Wireless Headset;Electronics;Fastship Colombia;20200;197323;39859246;BRL;30/11/2024;25/01/2025;Peru;Arequipa;;Pending;Bank Transfer;WH-BOG-01;3600;2970;;140
ORD-000465;PRD-0020;t;Wireless Headset;Industrial;Logistics Pro S.A.;35400;217498;76994292;COP;17/04/2024;21/05/2024;Brasil;BrasÃ­lia;;In Transit;PayPal;WH-LIM-04;4500;2750;ana.m@outlook.com;370
ORD-000466;PRD-0001;t;Protein Powder 2kg;Personal Care;Global Cargo Ltda;30900;209732;64807188;USD;10/12/2023;;Colombia;BogotÃ¡;;Pending;Bank Transfer;WH-MED-02;2300;370;carlos.r@outlook.com;240
ORD-000467;PRD-0012;t;Coffee Maker 12cup;Industrial;Global Cargo Ltda;39700;182906;72613682;USD;4/11/2024;6/12/2024;Chile;Santiago;;Pending;Bank Transfer;WH-LIM-04;4100;3550;;270
ORD-000468;PRD-0029;t;Industrial Drill;Food & Beverage;Global Cargo Ltda;14200;92186;13090412;BRL;8/06/2023;5/08/2023;Brasil;Rio de Janeiro;;Pending;Cash;WH-SCL-05;2700;790;maria.g@outlook.com;470
ORD-000469;PRD-0041;t;Wireless Headset;Industrial;Fastship Colombia;26900;73037;19646953;BRL;24/03/2023;13/04/2023;Peru;Cusco;;Pending;Unknown;WH-BOG-01;3900;1850;;400
ORD-000470;PRD-0045;t;Protein Powder 2kg;Apparel;Global Cargo Ltda;300;34858;104574;MXN;20/03/2022;30/04/2022;Brasil;Brasil;;In Transit;Bank Transfer;WH-MED-02;4000;750;carlos.r@gmail.com;210
ORD-000471;PRD-0012;t;Protein Powder 2kg;Industrial;Global Cargo Ltda;9900;85884;8502516;BRL;25/03/2022;5/05/2022;Mexico;Ciudad de MÃ©xico;;Pending;Cash;WH-LIM-04;2700;3380;ana.m@outlook.com;130
ORD-000472;PRD-0028;t;Mechanical Keyboard;Industrial;Andean Freight Co.;33600;233261;78375696;BRL;8/05/2023;;Chile;Santiago;;Delivered;Credit Card;WH-SCL-05;900;1680;maria.g@yahoo.com;470
ORD-000473;prd-0012;f;Industrial Drill;Apparel;Logistics Pro S.A.;2400;180727;4337448;BRL;11/01/2024;10/02/2024;Chile;Calle 340;;Pending;Credit Card;WH-CAL-03;2400;3550;sofia.v@company.co;110
ORD-000474;PRD-0044;t;Protein Powder 2kg;Food & Beverage;Fastship Colombia;31500;57533;18122895;COP;24/03/2024;14/04/2024;Peru;Arequipa;;In Transit;PayPal;WH-CAL-03;4000;3450;carlos.r@gmail.com;360
ORD-000475;PRD-0036;t;Protein Powder 2kg;Apparel;Global Cargo Ltda;39000;68414;26681460;COP;14/07/2023;27/08/2023;Colombia;Cali;;Returned;Credit Card;WH-SCL-05;500;400;carlos.r@outlook.com;300
ORD-000476;PRD-0016;t;Wireless Headset;Electronics;Pacific Trade Sas;500;21945;109725;COP;19/02/2024;23/03/2024;Brasil;Rio de Janeiro;;Delivered;Credit Card;WH-BOG-01;3000;2240;sofia.v@outlook.com;300
ORD-000477;PRD-0050;t;Bluetooth Speaker;Food & Beverage;Andean Freight Co.;42200;20023;8449706;USD;23/10/2024;17/12/2024;Chile;Santiago;;Cancelled;PayPal;WH-CAL-03;700;2100;carlos.r@yahoo.com;390
ORD-000478;PRD-0005;t;Coffee Maker 12cup;Industrial;Logistics Pro S.A.;39900;26015;10379985;USD;23/03/2024;6/04/2024;Peru;Calle 398;;Cancelled;PayPal;WH-SCL-05;100;2040;sofia.v@yahoo.com;410
ORD-000479;PRD-0010;t;Mechanical Keyboard;Apparel;Global Cargo Ltda;19400;20948;4063912;COP;30/07/2023;1/08/2023;Colombia;Cali;;Delivered;PayPal;WH-SCL-05;3400;1910;luis.p@gmail.com;300
ORD-000480;PRD-0027;t;Industrial Drill;Personal Care;Logistics Pro S.A.;49100;24131;11848321;COP;2/08/2024;25/08/2024;Peru;Peru;;Returned;Credit Card;WH-SCL-05;4200;1570;carlos.r@gmail.com;300
ORD-000481;PRD-0023;t;Safety Gloves L;Apparel;Andean Freight Co.;44100;212047;93512727;USD;5/12/2023;;Brasil;Rio de Janeiro;;Cancelled;Bank Transfer;WH-SCL-05;3100;870;john.d@outlook.com;340
ORD-000482;PRD-0005;t;LED Strip 5m;Food & Beverage;Fastship Colombia;9700;99094;9612118;MXN;20/07/2022;25/08/2022;Mexico;Guadalajara;;Unknown;PayPal;WH-CAL-03;4200;1220;ana.m@yahoo.com;490
ORD-000483;PRD-0045;t;Office Chair Ergonomic;Food & Beverage;Logistics Pro S.A.;49400;7681;3794414;COP;25/08/2023;6/09/2023;Mexico;Monterrey;;Returned;Bank Transfer;WH-MED-02;2100;2040;john.d@outlook.com;450
ORD-000484;PRD-0043;t;Laptop Pro 15;Food & Beverage;Pacific Trade Sas;4700;16749;787203;USD;7/08/2023;20/08/2023;Chile;Santiago;;In Transit;Cash;WH-SCL-05;1200;3610;maria.g@outlook.com;330
ORD-000485;PRD-0000;t;Safety Gloves L;Industrial;Pacific Trade Sas;4800;188746;9059808;USD;18/09/2023;12/11/2023;Colombia;Cali;;Pending;Bank Transfer;WH-SCL-05;1700;3760;luis.p@outlook.com;240
ORD-000486;PRD-0047;t;Solar Panel 250W;Personal Care;Unknown;29600;140081;41463976;MXN;7/12/2023;;Mexico;Monterrey;;Pending;Credit Card;WH-CAL-03;3600;2040;john.d@outlook.com;470
ORD-000487;PRD-0040;t;LED Strip 5m;Industrial;Pacific Trade Sas;25900;6051;1567209;BRL;16/04/2022;15/05/2022;Colombia;BogotÃ¡;;Cancelled;PayPal;WH-LIM-04;2300;2020;ana.m@company.co;370
ORD-000488;PRD-0024;t;Bluetooth Speaker;Food & Beverage;Pacific Trade Sas;40100;237124;95086724;COP;26/06/2023;24/07/2023;Chile;ValparaÃ­so;;Delivered;Cash;WH-MED-02;3200;1510;carlos.r@company.co;330
ORD-000489;PRD-0036;t;Laptop Pro 15;Apparel;Fastship Colombia;25900;94654;24515386;COP;4/01/2022;6/02/2022;Peru;Cusco;;In Transit;PayPal;WH-LIM-04;1900;1610;sofia.v@yahoo.com;160
ORD-000490;PRD-0027;t;Office Chair Ergonomic;Industrial;Andean Freight Co.;8900;235829;20988781;USD;9/11/2024;7/01/2025;Peru;Arequipa;;Returned;Cash;WH-SCL-05;2300;1840;carlos.r@yahoo.com;210
ORD-000491;PRD-0031;t;Running Shoes M;Food & Beverage;Global Cargo Ltda;31900;12105;3861495;BRL;3/02/2024;13/02/2024;Brasil;Rio de Janeiro;;Pending;PayPal;WH-MED-02;900;130;carlos.r@gmail.com;390
ORD-000492;PRD-0020;t;Bluetooth Speaker;Electronics;Andean Freight Co.;4200;125844;5285448;MXN;2/04/2024;22/04/2024;Peru;Cusco;;Returned;Credit Card;WH-SCL-05;2500;2460;john.d@company.co;310
ORD-000493;PRD-0011;t;Mechanical Keyboard;Personal Care;Global Cargo Ltda;32000;63718;20389760;USD;25/12/2024;26/01/2025;Mexico;Monterrey;;Returned;Cash;WH-MED-02;-500;70;maria.g@yahoo.com;240
ORD-000494;PRD-0044;t;Mechanical Keyboard;Industrial;Logistics Pro S.A.;500;225225;1126125;USD;17/12/2023;20/01/2024;Mexico;Guadalajara;;Returned;Credit Card;WH-BOG-01;3600;3230;carlos.r@company.co;320
ORD-000495;PRD-0015;t;Coffee Maker 12cup;Electronics;Pacific Trade Sas;36100;39668;14320148;BRL;11/05/2023;;Colombia;Cali;;In Transit;Credit Card;WH-MED-02;4200;220;maria.g@gmail.com;310
ORD-000496;PRD-0004;t;Bluetooth Speaker;Personal Care;Global Cargo Ltda;41000;195880;80310800;USD;17/10/2022;14/12/2022;Brasil;Rio de Janeiro;;Returned;Credit Card;WH-206;4200;70;sofia.v@yahoo.com;150
ORD-000497;PRD-0033;t;Wireless Headset;Food & Beverage;Andean Freight Co.;27100;233133;63179043;USD;17/04/2023;28/05/2023;Peru;Lima;;In Transit;Credit Card;WH-LIM-04;2200;1020;carlos.r@yahoo.com;460
ORD-000498;PRD-0033;t;LED Strip 5m;Personal Care;Logistics Pro S.A.;25900;75459;19543881;BRL;28/03/2024;19/04/2024;Chile;Chile;;Pending;Cash;WH-LIM-04;2800;2240;ana.m@company.co;350
ORD-000499;PRD-0025;t;LED Strip 5m;Apparel;Unknown;10000;35149770;3514977000;BRL;13/06/2022;27/06/2022;Mexico;Monterrey;;Returned;Cash;WH-SCL-05;800;2920;ana.m@yahoo.com;480
ORD-000500;PRD-0004;t;Bluetooth Speaker;Industrial;Global Cargo Ltda;38400;172347;66181248;MXN;31/12/2024;11/01/2025;Chile;Santiago;;Pending;PayPal;WH-LIM-04;2800;1980;;430
ORD-000501;PRD-0015;t;Industrial Drill;Food & Beverage;Pacific Trade Sas;27600;171615;47365740;BRL;17/11/2022;25/11/2022;Colombia;Cali;;In Transit;PayPal;WH-CAL-03;800;2400;carlos.r@yahoo.com;430
ORD-000502;PRD-0003;t;Office Chair Ergonomic;Apparel;Fastship Colombia;39600;138548;54865008;MXN;6/11/2024;;Colombia;BogotÃ¡;;Delivered;Cash;WH-MED-02;2600;420;ana.m@gmail.com;120
ORD-000503;PRD-0018;t;Mechanical Keyboard;Industrial;Fastship Colombia;3300;205342;6776286;COP;23/10/2024;29/10/2024;Mexico;Ciudad de MÃ©xico;;Pending;Credit Card;WH-LIM-04;2400;1070;;300
ORD-000504;PRD-0043;t;Bluetooth Speaker;Electronics;Logistics Pro S.A.;15800;25527;4033266;COP;30/11/2024;3/01/2025;Chile;ValparaÃ­so;;Pending;Credit Card;WH-CAL-03;1400;3940;ana.m@gmail.com;480
ORD-000505;PRD-0018;t;Bluetooth Speaker;Industrial;Global Cargo Ltda;6400;237462;15197568;COP;13/08/2023;25/09/2023;Brasil;Rio de Janeiro;;Pending;Cash;WH-CAL-03;4100;2140;maria.g@outlook.com;490
ORD-000506;PRD_0045;f;Mechanical Keyboard;Personal Care;Pacific Trade Sas;46600;29831;13901246;COP;11/09/2023;11/10/2023;Peru;Arequipa;;Cancelled;PayPal;WH-MED-02;2300;3980;john.d@outlook.com;110
ORD-000507;PRD-0002;t;Office Chair Ergonomic;Electronics;Logistics Pro S.A.;1800;236068;4249224;BRL;16/11/2022;24/12/2022;Chile;ConcepciÃ³n;;In Transit;Bank Transfer;WH-MED-02;2300;180;luis.p@yahoo.com;420
ORD-000508;PRD-0040;t;Laptop Pro 15;Food & Beverage;Pacific Trade Sas;24600;192272;47298912;MXN;12/01/2024;20/01/2025;Colombia;Cali;;Cancelled;Bank Transfer;WH-MED-02;4300;1880;carlos.r@yahoo.com;270
ORD-000509;PRD-0009;t;LED Strip 5m;Electronics;Global Cargo Ltda;25100;37113;9315363;MXN;18/03/2024;16/04/2024;Brasil;Rio de Janeiro;;Pending;Credit Card;WH-SCL-05;4500;3690;sofia.v@outlook.com;360
ORD-000510;PRD-0029;t;Mechanical Keyboard;Food & Beverage;Global Cargo Ltda;33900;243707;82616673;BRL;13/12/2022;14/12/2022;Chile;ValparaÃ­so;;Cancelled;Credit Card;WH-LIM-04;1600;2960;sofia.v@company.co;480
ORD-000511;prd-0012;f;Solar Panel 250W;Food & Beverage;Pacific Trade Sas;43300;153882;66630906;USD;4/01/2024;9/03/2024;Chile;ValparaÃ­so;;Returned;PayPal;WH-MED-02;800;2730;john.d@gmail.com;260
ORD-000512;PRD-0012;t;Office Chair Ergonomic;Apparel;Fastship Colombia;7200;189304;13629888;MXN;20/07/2023;12/09/2023;Mexico;Guadalajara;;Pending;Credit Card;WH-469;2100;1350;sofia.v@outlook.com;220
ORD-000513;PRD-0017;t;Coffee Maker 12cup;Personal Care;Fastship Colombia;26700;240790;64290930;USD;26/10/2023;14/12/2023;Brasil;SÃ£o Paulo;;Cancelled;PayPal;WH-MED-02;900;300;carlos.r@outlook.com;480
ORD-000514;PROD-001;f;Safety Gloves L;Personal Care;Fastship Colombia;11700;187230;21905910;BRL;25/06/2023;14/08/2023;Chile;ConcepciÃ³n;;Cancelled;Bank Transfer;WH-CAL-03;1900;2380;john.d@outlook.com;140
ORD-000515;PRD-0031;t;Running Shoes M;Food & Beverage;Pacific Trade Sas;10800;170235;18385380;MXN;18/02/2024;16/03/2024;Peru;Cusco;;Cancelled;Bank Transfer;WH-LIM-04;2900;1760;sofia.v@yahoo.com;250
ORD-000516;PRD-0048;t;Protein Powder 2kg;Industrial;Logistics Pro S.A.;1700;42397;720749;COP;17/04/2022;25/05/2022;Brasil;Rio de Janeiro;;Cancelled;Cash;WH-BOG-01;900;3520;john.d@gmail.com;430
ORD-000517;PRD-0035;t;Protein Powder 2kg;Personal Care;Logistics Pro S.A.;21000;166800;35028000;BRL;18/01/2022;22/02/2022;Colombia;BogotÃ¡;;In Transit;Cash;WH-BOG-01;4200;3550;john.d@gmail.com;360
ORD-000518;PROD-001;f;Running Shoes M;Electronics;Andean Freight Co.;2700;133871;3614517;COP;18/02/2023;;Mexico;Monterrey;;Delivered;Credit Card;WH-SCL-05;3200;2130;sofia.v@company.co;300
ORD-000519;PRD-0032;t;Bluetooth Speaker;Electronics;Pacific Trade Sas;37000;242398;89687260;USD;9/02/2023;14/03/2023;Colombia;Cali;;Delivered;Bank Transfer;WH-BOG-01;200;3320;carlos.r@outlook.com;430
ORD-000520;PRD-0009;t;Industrial Drill;Electronics;Andean Freight Co.;40500;74618;30220290;MXN;16/09/2023;18/10/2023;Peru;Lima;;Pending;Credit Card;WH-SCL-05;1800;2560;ana.m@gmail.com;100
ORD-000521;PRD-0031;t;Safety Gloves L;Industrial;Fastship Colombia;21200;21590;4577080;USD;25/07/2022;8/10/2022;Colombia;BogotÃ¡;;Delivered;Cash;WH-BOG-01;3400;3190;luis.p@outlook.com;320
ORD-000522;PRD-0049;t;LED Strip 5m;Industrial;Logistics Pro S.A.;8600;116511;10019946;USD;29/03/2022;5/05/2022;Colombia;Cali;;Pending;PayPal;WH-CAL-03;3200;1300;sofia.v@outlook.com;300
ORD-000523;PRD-0004;t;Mechanical Keyboard;Food & Beverage;Fastship Colombia;14200;147696;20972832;MXN;24/12/2022;8/01/2023;Mexico;Monterrey;;Delivered;Bank Transfer;WH-MED-02;2800;610;carlos.r@outlook.com;200
ORD-000524;PRD-0005;t;Running Shoes M;Electronics;Logistics Pro S.A.;41200;174717;71983404;MXN;30/11/2023;7/01/2024;Brasil;SÃ£o Paulo;;Delivered;Credit Card;WH-CAL-03;1500;3840;luis.p@company.co;230
ORD-000525;PRD-0026;t;Running Shoes M;Apparel;Logistics Pro S.A.;43700;91489;39980693;MXN;27/09/2022;;Peru;Arequipa;;In Transit;PayPal;WH-LIM-04;500;2770;luis.p@gmail.com;130
ORD-000526;PRD-0047;t;Office Chair Ergonomic;Industrial;Pacific Trade Sas;45900;138938;63772542;BRL;23/12/2023;15/01/2024;Colombia;Cali;;Returned;PayPal;WH-MED-02;300;2040;carlos.r@gmail.com;160
ORD-000527;PRD-0027;t;Coffee Maker 12cup;Electronics;Andean Freight Co.;32200;86997;28013034;BRL;3/08/2024;3/09/2024;Colombia;MedellÃ­n;;Cancelled;Cash;WH-BOG-01;300;1460;maria.g@gmail.com;180
ORD-000528;PRD-9999;t;Wireless Headset;Food & Beverage;Andean Freight Co.;5100;148180;7557180;MXN;3/08/2023;4/08/2023;Brasil;SÃ£o Paulo;;Pending;Credit Card;WH-CAL-03;300;2200;ana.m@company.co;250
ORD-000529;PROD-001;f;Safety Gloves L;Electronics;Global Cargo Ltda;25200;247902;62471304;MXN;10/07/2023;12/08/2023;Mexico;Monterrey;;In Transit;PayPal;WH-BOG-01;-800;3590;sofia.v@company.co;170
ORD-000530;PRD-0037;t;Mechanical Keyboard;Apparel;Logistics Pro S.A.;41100;122205;50226255;BRL;10/03/2022;23/03/2022;Brasil;Calle 627;;Pending;Bank Transfer;WH-262;3600;3350;ana.m@yahoo.com;480
ORD-000531;PRD-0035;t;Laptop Pro 15;Personal Care;Logistics Pro S.A.;25900;197095;51047605;USD;28/07/2022;;Brasil;Rio de Janeiro;;In Transit;PayPal;WH-MED-02;1500;790;luis.p@gmail.com;130
ORD-000532;PRD-0041;t;Office Chair Ergonomic;Unknown;Global Cargo Ltda;46300;126080;58375040;COP;3/08/2022;21/09/2022;Brasil;SÃ£o Paulo;;Cancelled;Credit Card;WH-MED-02;2900;2320;carlos.r@yahoo.com;400
ORD-000533;PRD-0012;t;LED Strip 5m;Unknown;Andean Freight Co.;33100;99446;32916626;USD;24/02/2022;7/04/2022;Peru;Lima;;Cancelled;Credit Card;WH-SCL-05;3600;2340;john.d@gmail.com;420
ORD-000534;PRD-0047;t;Safety Gloves L;Electronics;Pacific Trade Sas;36900;119667;44157123;BRL;20/03/2023;5/08/2023;Mexico;Guadalajara;;In Transit;Cash;WH-CAL-03;4000;3250;john.d@gmail.com;180
ORD-000535;PRD-0039;t;Running Shoes M;Electronics;Logistics Pro S.A.;6100;6612;403332;COP;30/01/2024;25/02/2024;Chile;ValparaÃ­so;;Pending;Cash;Unknown;1600;2780;ana.m@company.co;230
ORD-000536;PRD-0004;t;Industrial Drill;Electronics;Fastship Colombia;39500;18913;7470635;COP;13/06/2023;31/07/2023;Chile;Santiago;;Delivered;Bank Transfer;WH-CAL-03;3700;2750;luis.p@company.co;130
ORD-000537;PRD-0008;t;Protein Powder 2kg;Apparel;Global Cargo Ltda;3700;35357;1308209;BRL;8/12/2023;;Mexico;Ciudad de MÃ©xico;;Delivered;PayPal;WH-MED-02;3800;1740;;160
ORD-000538;PRD-0041;t;Running Shoes M;Personal Care;Pacific Trade Sas;9600;64687;6209952;COP;29/05/2024;26/06/2024;Colombia;BogotÃ¡;;Returned;Unknown;WH-CAL-03;4400;3080;maria.g@company.co;470
ORD-000539;PRD-0002;t;Mechanical Keyboard;Industrial;Andean Freight Co.;25900;199178;51587102;MXN;7/12/2023;8/01/2024;Peru;Cusco;;Cancelled;Cash;WH-MED-02;4400;2700;ana.m@gmail.com;240
ORD-000540;PRD-0028;t;Office Chair Ergonomic;Apparel;Logistics Pro S.A.;48600;157256;76426416;BRL;3/04/2023;14/04/2023;Peru;Cusco;;Cancelled;PayPal;WH-CAL-03;100;2040;luis.p@outlook.com;130
ORD-000541;PRD-0040;t;Mechanical Keyboard;Food & Beverage;Logistics Pro S.A.;1000;29148;291480;MXN;21/09/2022;5/10/2022;Colombia;BogotÃ¡;;In Transit;Bank Transfer;WH-BOG-01;1800;2560;maria.g@gmail.com;480
ORD-000542;PRD-0045;t;Safety Gloves L;Personal Care;Pacific Trade Sas;18000;212783;38300940;COP;28/11/2023;6/01/2024;Colombia;MedellÃ­n;;Cancelled;PayPal;WH-SCL-05;600;2350;;460
ORD-000543;PRD-0038;t;Protein Powder 2kg;Food & Beverage;Pacific Trade Sas;35500;219881;78057755;BRL;26/06/2024;4/08/2024;Mexico;Monterrey;;Pending;PayPal;WH-CAL-03;700;2200;luis.p@company.co;450
ORD-000544;PRD-0012;t;Office Chair Ergonomic;Personal Care;Pacific Trade Sas;34400;154548;53164512;BRL;30/07/2023;7/08/2023;Chile;ConcepciÃ³n;;Returned;Credit Card;WH-LIM-04;1500;2990;maria.g@outlook.com;350
ORD-000545;PRD-0031;t;Office Chair Ergonomic;Electronics;Fastship Colombia;23300;81376;18960608;BRL;8/12/2022;12/12/2022;Mexico;Monterrey;;Delivered;Bank Transfer;WH-BOG-01;2700;550;carlos.r@company.co;450
ORD-000546;PRD-0030;t;Bluetooth Speaker;Personal Care;Fastship Colombia;28300;206041;58309603;BRL;8/03/2023;20/04/2023;Peru;Arequipa;;In Transit;Credit Card;Unknown;3800;2860;maria.g@yahoo.com;480
ORD-000547;PRD-0047;t;Wireless Headset;Industrial;Fastship Colombia;32000;47499;15199680;BRL;24/09/2024;3/11/2024;Chile;ValparaÃ­so;;Cancelled;Credit Card;WH-BOG-01;500;1060;john.d@company.co;320
ORD-000548;PRD-0006;t;LED Strip 5m;Electronics;Andean Freight Co.;46500;158264;73592760;BRL;24/12/2023;;Brasil;Rio de Janeiro;;Cancelled;Cash;WH-LIM-04;4400;930;maria.g@gmail.com;310
ORD-000549;PRD-0026;t;Bluetooth Speaker;Apparel;Pacific Trade Sas;22800;26494;6040632;BRL;18/02/2022;12/03/2022;Mexico;Ciudad de MÃ©xico;;Cancelled;PayPal;WH-LIM-04;4200;2750;carlos.r@yahoo.com;160
ORD-000550;PRD-0045;t;LED Strip 5m;Food & Beverage;Andean Freight Co.;800;68510;548080;USD;7/06/2024;10/07/2024;Peru;Lima;;Returned;Bank Transfer;WH-LIM-04;4200;1750;;310
ORD-000551;PRD-0042;t;Running Shoes M;Personal Care;Fastship Colombia;39000;90560;35318400;MXN;20/06/2022;26/06/2022;Colombia;Cali;;Returned;Credit Card;WH-LIM-04;2400;2600;john.d@gmail.com;330
ORD-000552;PRD-0029;t;Mechanical Keyboard;Electronics;Logistics Pro S.A.;9864100;184359;18185356119;COP;14/12/2023;25/12/2023;Mexico;Monterrey;;In Transit;PayPal;WH-SCL-05;4400;3750;ana.m@outlook.com;220
ORD-000553;PRD-0010;t;Running Shoes M;Food & Beverage;Global Cargo Ltda;22600;212771;48086246;COP;4/05/2023;13/06/2023;Peru;Arequipa;;Returned;Credit Card;WH-BOG-01;3200;1830;john.d@outlook.com;210
ORD-000554;PRD-9999;t;Safety Gloves L;Apparel;Global Cargo Ltda;28600;61250;17517500;USD;19/07/2022;23/07/2022;Brasil;SÃ£o Paulo;;Cancelled;Cash;WH-BOG-01;2700;210;maria.g@outlook.com;300
ORD-000555;PRD-0010;t;LED Strip 5m;Industrial;Global Cargo Ltda;26500;137241;36368865;USD;8/01/2023;9/09/2023;Brasil;Rio de Janeiro;;In Transit;PayPal;WH-SCL-05;1200;1830;john.d@outlook.com;270
ORD-000556;PRD-0040;t;Solar Panel 250W;Personal Care;Global Cargo Ltda;15100;132305;19978055;COP;13/03/2023;14/03/2023;Chile;ConcepciÃ³n;;Delivered;Bank Transfer;WH-SCL-05;1800;3150;sofia.v@outlook.com;240
ORD-000557;PRD-0046;t;Wireless Headset;Industrial;Fastship Colombia;16200;176785;28639170;COP;24/05/2023;7/07/2023;Peru;Arequipa;;Pending;Credit Card;WH-BOG-01;3200;3620;ana.m@company.co;350
ORD-000558;PRD-0025;t;Safety Gloves L;Electronics;Unknown;17400;131066;22805484;USD;10/10/2023;;Chile;ValparaÃ­so;;In Transit;Cash;WH-MED-02;1500;2470;carlos.r@yahoo.com;300
ORD-000559;PRD-0034;t;Running Shoes M;Industrial;Pacific Trade Sas;23700;37811;8961207;BRL;4/09/2023;;Peru;Cusco;;Pending;Cash;WH-LIM-04;900;1810;carlos.r@outlook.com;330
ORD-000560;PRD-0050;t;Protein Powder 2kg;Apparel;Andean Freight Co.;25900;242754;62873286;MXN;18/08/2023;;Mexico;Guadalajara;;Delivered;Credit Card;WH-SCL-05;3800;1140;luis.p@company.co;340
ORD-000561;PRD-0033;t;LED Strip 5m;Industrial;Fastship Colombia;30900;109707;33899463;COP;21/06/2023;29/07/2023;Mexico;Ciudad de MÃ©xico;;Returned;Bank Transfer;WH-BOG-01;3700;970;ana.m@yahoo.com;350
ORD-000562;PRD-0050;t;Office Chair Ergonomic;Food & Beverage;Global Cargo Ltda;32600;115471;37643546;MXN;2/06/2024;17/07/2024;Brasil;Rio de Janeiro;;Returned;Cash;WH-449;4500;2840;luis.p@outlook.com;130
ORD-000563;PRD-0011;t;Mechanical Keyboard;Food & Beverage;Andean Freight Co.;39700;218480;86736560;USD;9/06/2023;25/09/2023;Brasil;SÃ£o Paulo;;Returned;PayPal;WH-SCL-05;1300;3430;maria.g@outlook.com;170
ORD-000564;PRD-0015;t;Coffee Maker 12cup;Unknown;Logistics Pro S.A.;8500;15752;1338920;MXN;1/07/2022;17/07/2022;Brasil;SÃ£o Paulo;;Delivered;Cash;WH-MED-02;2400;2400;maria.g@company.co;200
ORD-000565;PRD-0008;t;Wireless Headset;Apparel;Logistics Pro S.A.;31700;161359;51150803;BRL;11/09/2023;19/09/2023;Chile;Santiago;;In Transit;PayPal;WH-MED-02;1500;2500;sofia.v@gmail.com;190
ORD-000566;PRD-0040;t;Office Chair Ergonomic;Electronics;Logistics Pro S.A.;12800;107749;13791872;BRL;11/03/2024;12/04/2024;Mexico;Monterrey;;Cancelled;Bank Transfer;WH-MED-02;3300;3890;carlos.r@outlook.com;440
ORD-000567;PRD-0032;t;Wireless Headset;Personal Care;Global Cargo Ltda;44600;144239;64330594;USD;29/09/2023;17/11/2023;Peru;Lima;;Cancelled;Bank Transfer;WH-BOG-01;2700;1240;luis.p@company.co;260
ORD-000568;PRD-0003;t;Running Shoes M;Apparel;Logistics Pro S.A.;5700;92783;5288631;MXN;15/03/2023;20/03/2023;Peru;Arequipa;;Delivered;Bank Transfer;WH-CAL-03;1800;1030;maria.g@company.co;410
ORD-000569;PRD-0029;t;Office Chair Ergonomic;Food & Beverage;Global Cargo Ltda;500;17760963;88804815;COP;8/11/2022;23/11/2022;Chile;ValparaÃ­so;;Cancelled;Bank Transfer;WH-SCL-05;400;2720;luis.p@yahoo.com;130
ORD-000570;PRD-0003;t;Solar Panel 250W;Food & Beverage;Logistics Pro S.A.;9700;8965;869605;BRL;11/09/2023;5/01/2024;Brasil;BrasÃ­lia;;Returned;PayPal;WH-BOG-01;3100;1410;maria.g@gmail.com;400
ORD-000571;PRD-0005;t;LED Strip 5m;Personal Care;Global Cargo Ltda;36500;69985;25544525;USD;5/04/2022;5/05/2022;Mexico;Monterrey;;Cancelled;Credit Card;WH-CAL-03;3700;2800;sofia.v@yahoo.com;500
ORD-000572;PRD-0041;t;Safety Gloves L;Food & Beverage;Pacific Trade Sas;21300;237671;50623923;MXN;26/11/2024;12/01/2025;Peru;Cusco;;Pending;Credit Card;WH-BOG-01;2000;1530;luis.p@yahoo.com;220
ORD-000573;PRD-0032;t;Safety Gloves L;Personal Care;Fastship Colombia;28700;1681;482447;USD;29/10/2022;28/12/2022;Colombia;Cali;;Returned;Bank Transfer;WH-SCL-05;2600;2040;sofia.v@yahoo.com;500
ORD-000574;PRD-0026;t;LED Strip 5m;Electronics;Andean Freight Co.;22900;15662;3586598;BRL;9/06/2024;24/06/2024;Peru;Cusco;;Returned;Cash;WH-LIM-04;2900;700;ana.m@outlook.com;230
ORD-000575;PRD-0024;t;LED Strip 5m;Personal Care;Global Cargo Ltda;1528800;37717;576617496;BRL;8/04/2023;26/05/2023;Brasil;Rio de Janeiro;;Delivered;Credit Card;WH-CAL-03;2500;2060;ana.m@company.co;380
