order_id;product_id;product_id_valid;product_name;category;supplier_name;quantity;unit_price;total_amount_corrected;currency;order_date;delivery_date;country;city;postal_code;order_status;payment_method;warehouse_code;lead_time_days;discount_pct;customer_email;customer_rating
ORD-000456;PRD-9999;t;Mechanical Keyboard;Apparel;Pacific Trade SAS;346.00;420.13;145364.98;BRL;18/10/2024;2/12/2024;Colombia;Cali;;Pending;Bank Transfer;WH-478;4.00;10.50;luis.p@yahoo.com;4.50
ORD-000457;PRD-0019;t;Running Shoes M;Electronics;Pacific Trade SAS;147.00;683.49;100473.03;MXN;5/06/2022;18/06/2022;Colombia;Cali;;Pending;Credit Card;WH-BOG-01;21.00;19.50;carlos.r@gmail.com;2.90
ORD-000458;PRD-0039;t;Solar Panel 250W;Electronics;Pacific Trade SAS;58.00;966.52;56058.16;COP;12/02/2023;4/09/2023;Brasil;Rio de Janeiro;;Pending;Cash;WH-CAL-03;10.00;38.10;luis.p@yahoo.com;1.40
ORD-000459;PRD-0022;t;Solar Panel 250W;Food & Beverage;Andean Freight Co.;4.00;2252.87;9011.48;BRL;30/05/2024;14/06/2024;Colombia;Cali;;In Transit;Cash;WH-MED-02;-2.00;36.60;ana.m@yahoo.com;4.10
ORD-000460;PRD-0011;t;Protein Powder 2kg;Electronics;Global Cargo Ltda;472.00;642284.61;303158335.92;USD;17/10/2022;30/10/2022;Brasil;BrasÃ­lia;;Cancelled;PayPal;WH-SCL-05;28.00;23.30;sofia.v@company.co;2.60
ORD-000461;PRD-0044;t;Running Shoes M;Food & Beverage;Logistics Pro S.A.;484.00;914.50;442618.00;COP;18/09/2022;6/11/2022;Chile;ValparaÃ­so;;Delivered;Bank Transfer;WH-CAL-03;8.00;1.50;ana.m@yahoo.com;2.60
ORD-000462;PRD-0043;t;Coffee Maker 12cup;Personal Care;Global Cargo Ltda;46.00;1182.62;54400.52;COP;31/10/2024;25/11/2024;Mexico;Ciudad de MÃ©xico;;Cancelled;PayPal;WH-SCL-05;22.00;36.10;maria.g@outlook.com;3.00
ORD-000463;PRD-0043;t;Wireless Headset;Food & Beverage;Logistics Pro S.A.;107.00;2386.12;255314.84;COP;26/04/2023;7/06/2023;Chile;Santiago;;Delivered;Credit Card;WH-SCL-05;29.00;32.40;carlos.r@yahoo.com;3.80
ORD-000464;PRD-0039;t;Wireless Headset;Electronics;FastShip Colombia;202.00;1973.23;398592.46;BRL;30/11/2024;25/01/2025;Peru;Arequipa;;Pending;Bank Transfer;WH-BOG-01;36.00;29.70;;1.40
ORD-000465;PRD-0020;t;Wireless Headset;Industrial;Logistics Pro S.A.;354.00;2174.98;769942.92;COP;17/04/2024;21/05/2024;Brasil;BrasÃ­lia;;In Transit;PayPal;WH-LIM-04;45.00;27.50;ana.m@outlook.com;3.70
ORD-000466;PRD-0001;t;Protein Powder 2kg;Personal Care;Global Cargo Ltda;309.00;2097.32;648071.88;USD;10/12/2023;;Colombia;BogotÃ¡;;Pending;Bank Transfer;WH-MED-02;23.00;3.70;carlos.r@outlook.com;2.40
ORD-000467;PRD-0012;t;Coffee Maker 12cup;Industrial;Global Cargo Ltda;397.00;1829.06;726136.82;USD;4/11/2024;6/12/2024;Chile;Santiago;;Pending;Bank Transfer;WH-LIM-04;41.00;35.50;;2.70
ORD-000468;PRD-0029;t;Industrial Drill;Food & Beverage;Global Cargo Ltda;142.00;921.86;130904.12;BRL;8/06/2023;5/08/2023;Brasil;Rio de Janeiro;;Pending;Cash;WH-SCL-05;27.00;7.90;maria.g@outlook.com;4.70
ORD-000469;PRD-0041;t;Wireless Headset;Industrial;FastShip Colombia;269.00;730.37;196469.53;BRL;24/03/2023;13/04/2023;Peru;Cusco;;Pending;Unknown;WH-BOG-01;39.00;18.50;;4.00
ORD-000470;PRD-0045;t;Protein Powder 2kg;Apparel;Global Cargo Ltda;3.00;348.58;1045.74;MXN;20/03/2022;30/04/2022;Brasil;Brasil;;In Transit;Bank Transfer;WH-MED-02;40.00;7.50;carlos.r@gmail.com;2.10
ORD-000471;PRD-0012;t;Protein Powder 2kg;Industrial;Global Cargo Ltda;99.00;858.84;85025.16;BRL;25/03/2022;5/05/2022;Mexico;Ciudad de MÃ©xico;;Pending;Cash;WH-LIM-04;27.00;33.80;ana.m@outlook.com;1.30
ORD-000472;PRD-0028;t;Mechanical Keyboard;Industrial;Andean Freight Co.;336.00;2332.61;783756.96;BRL;8/05/2023;;Chile;Santiago;;Delivered;Credit Card;WH-SCL-05;9.00;16.80;maria.g@yahoo.com;4.70
ORD-000473;prd-0012;f;Industrial Drill;Apparel;Logistics Pro S.A.;24.00;1807.27;43374.48;BRL;11/01/2024;10/02/2024;Chile;Calle 340;;Pending;Credit Card;WH-CAL-03;24.00;35.50;sofia.v@company.co;1.10
ORD-000474;PRD-0044;t;Protein Powder 2kg;Food & Beverage;FastShip Colombia;315.00;575.33;181228.95;COP;24/03/2024;14/04/2024;Peru;Arequipa;;In Transit;PayPal;WH-CAL-03;40.00;34.50;carlos.r@gmail.com;3.60
ORD-000475;PRD-0036;t;Protein Powder 2kg;Apparel;Global Cargo Ltda;390.00;684.14;266814.60;COP;14/07/2023;27/08/2023;Colombia;Cali;;Returned;Credit Card;WH-SCL-05;5.00;4.00;carlos.r@outlook.com;3.00
ORD-000476;PRD-0016;t;Wireless Headset;Electronics;Pacific Trade SAS;5.00;219.45;1097.25;COP;19/02/2024;23/03/2024;Brasil;Rio de Janeiro;;Delivered;Credit Card;WH-BOG-01;30.00;22.40;sofia.v@outlook.com;3.00
ORD-000477;PRD-0050;t;Bluetooth Speaker;Food & Beverage;Andean Freight Co.;422.00;200.23;84497.06;USD;23/10/2024;17/12/2024;Chile;Santiago;;Cancelled;PayPal;WH-CAL-03;7.00;21.00;carlos.r@yahoo.com;3.90
ORD-000478;PRD-0005;t;Coffee Maker 12cup;Industrial;Logistics Pro S.A.;399.00;260.15;103799.85;USD;23/03/2024;6/04/2024;Peru;Calle 398;;Cancelled;PayPal;WH-SCL-05;1.00;20.40;sofia.v@yahoo.com;4.10
ORD-000479;PRD-0010;t;Mechanical Keyboard;Apparel;Global Cargo Ltda;194.00;209.48;40639.12;COP;30/07/2023;1/08/2023;Colombia;Cali;;Delivered;PayPal;WH-SCL-05;34.00;19.10;luis.p@gmail.com;3.00
ORD-000480;PRD-0027;t;Industrial Drill;Personal Care;Logistics Pro S.A.;491.00;241.31;118483.21;COP;2/08/2024;25/08/2024;Peru;Peru;;Returned;Credit Card;WH-SCL-05;42.00;15.70;carlos.r@gmail.com;3.00
ORD-000481;PRD-0023;t;Safety Gloves L;Apparel;Andean Freight Co.;441.00;2120.47;935127.27;USD;5/12/2023;;Brasil;Rio de Janeiro;;Cancelled;Bank Transfer;WH-SCL-05;31.00;8.70;john.d@outlook.com;3.40
ORD-000482;PRD-0005;t;LED Strip 5m;Food & Beverage;FastShip Colombia;97.00;990.94;96121.18;MXN;20/07/2022;25/08/2022;Mexico;Guadalajara;;Unknown;PayPal;WH-CAL-03;42.00;12.20;ana.m@yahoo.com;4.90
ORD-000483;PRD-0045;t;Office Chair Ergonomic;Food & Beverage;Logistics Pro S.A.;494.00;76.81;37944.14;COP;25/08/2023;6/09/2023;Mexico;Monterrey;;Returned;Bank Transfer;WH-MED-02;21.00;20.40;john.d@outlook.com;4.50
ORD-000484;PRD-0043;t;Laptop Pro 15;Food & Beverage;Pacific Trade SAS;47.00;167.49;7872.03;USD;7/08/2023;20/08/2023;Chile;Santiago;;In Transit;Cash;WH-SCL-05;12.00;36.10;maria.g@outlook.com;3.30
ORD-000485;PRD-0000;t;Safety Gloves L;Industrial;Pacific Trade SAS;48.00;1887.46;90598.08;USD;18/09/2023;12/11/2023;Colombia;Cali;;Pending;Bank Transfer;WH-SCL-05;17.00;37.60;luis.p@outlook.com;2.40
ORD-000486;PRD-0047;t;Solar Panel 250W;Personal Care;Unknown;296.00;1400.81;414639.76;MXN;7/12/2023;;Mexico;Monterrey;;Pending;Credit Card;WH-CAL-03;36.00;20.40;john.d@outlook.com;4.70
ORD-000487;PRD-0040;t;LED Strip 5m;Industrial;Pacific Trade SAS;259.00;60.51;15672.09;BRL;16/04/2022;15/05/2022;Colombia;BogotÃ¡;;Cancelled;PayPal;WH-LIM-04;23.00;20.20;ana.m@company.co;3.70
ORD-000488;PRD-0024;t;Bluetooth Speaker;Food & Beverage;Pacific Trade SAS;401.00;2371.24;950867.24;COP;26/06/2023;24/07/2023;Chile;ValparaÃ­so;;Delivered;Cash;WH-MED-02;32.00;15.10;carlos.r@company.co;3.30
ORD-000489;PRD-0036;t;Laptop Pro 15;Apparel;FastShip Colombia;259.00;946.54;245153.86;COP;4/01/2022;6/02/2022;Peru;Cusco;;In Transit;PayPal;WH-LIM-04;19.00;16.10;sofia.v@yahoo.com;1.60
ORD-000490;PRD-0027;t;Office Chair Ergonomic;Industrial;Andean Freight Co.;89.00;2358.29;209887.81;USD;9/11/2024;7/01/2025;Peru;Arequipa;;Returned;Cash;WH-SCL-05;23.00;18.40;carlos.r@yahoo.com;2.10
ORD-000491;PRD-0031;t;Running Shoes M;Food & Beverage;Global Cargo Ltda;319.00;121.05;38614.95;BRL;3/02/2024;13/02/2024;Brasil;Rio de Janeiro;;Pending;PayPal;WH-MED-02;9.00;1.30;carlos.r@gmail.com;3.90
ORD-000492;PRD-0020;t;Bluetooth Speaker;Electronics;Andean Freight co.;42.00;1258.44;52854.48;MXN;2/04/2024;22/04/2024;Peru;Cusco;;Returned;Credit Card;WH-SCL-05;25.00;24.60;john.d@company.co;3.10
ORD-000493;PRD-0011;t;Mechanical Keyboard;Personal Care;Global Cargo Ltda;320.00;637.18;203897.60;USD;25/12/2024;26/01/2025;Mexico;Monterrey;;Returned;Cash;WH-MED-02;-5.00;0.70;maria.g@yahoo.com;2.40
ORD-000494;PRD-0044;t;Mechanical Keyboard;Industrial;Logistics Pro S.A.;5.00;2252.25;11261.25;USD;17/12/2023;20/01/2024;Mexico;Guadalajara;;Returned;Credit Card;WH-BOG-01;36.00;32.30;carlos.r@company.co;3.20
ORD-000495;PRD-0015;t;Coffee Maker 12cup;Electronics;Pacific Trade SAS;361.00;396.68;143201.48;BRL;11/05/2023;;Colombia;Cali;;In Transit;Credit Card;WH-MED-02;42.00;2.20;maria.g@gmail.com;3.10
ORD-000496;PRD-0004;t;Bluetooth Speaker;Personal Care;Global Cargo Ltda;410.00;1958.80;803108.00;USD;17/10/2022;14/12/2022;Brasil;Rio de Janeiro;;Returned;Credit Card;WH-206;42.00;0.70;sofia.v@yahoo.com;1.50
ORD-000497;PRD-0033;t;Wireless Headset;Food & Beverage;Andean Freight Co.;271.00;2331.33;631790.43;USD;17/04/2023;28/05/2023;Peru;Lima;;In transit;Credit Card;WH-LIM-04;22.00;10.20;carlos.r@yahoo.com;4.60
ORD-000498;PRD-0033;t;LED Strip 5m;Personal Care;Logistics Pro S.A.;259.00;754.59;195438.81;BRL;28/03/2024;19/04/2024;Chile;Chile;;Pending;Cash;WH-LIM-04;28.00;22.40;ana.m@company.co;3.50
ORD-000499;PRD-0025;t;LED Strip 5m;Apparel;Unknown;100.00;351497.70;35149770.00;BRL;13/06/2022;27/06/2022;Mexico;Monterrey;;Returned;Cash;WH-SCL-05;8.00;29.20;ana.m@yahoo.com;4.80
ORD-000500;PRD-0004;t;Bluetooth Speaker;Industrial;Global Cargo Ltda;384.00;1723.47;661812.48;MXN;31/12/2024;11/01/2025;Chile;Santiago;;Pending;PayPal;WH-LIM-04;28.00;19.80;;4.30
ORD-000501;PRD-0015;t;Industrial Drill;Food & Beverage;Pacific Trade SAS;276.00;1716.15;473657.40;BRL;17/11/2022;25/11/2022;Colombia;Cali;;In Transit;PayPal;WH-CAL-03;8.00;24.00;carlos.r@yahoo.com;4.30
ORD-000502;PRD-0003;t;Office Chair Ergonomic;Apparel;FastShip Colombia;396.00;1385.48;548650.08;MXN;6/11/2024;;Colombia;BogotÃ¡;;Delivered;Cash;WH-MED-02;26.00;4.20;ana.m@gmail.com;1.20
ORD-000503;PRD-0018;t;Mechanical Keyboard;Industrial;FastShip Colombia;33.00;2053.42;67762.86;COP;23/10/2024;29/10/2024;Mexico;Ciudad de MÃ©xico;;Pending;Credit Card;WH-LIM-04;24.00;10.70;;3.00
ORD-000504;PRD-0043;t;Bluetooth Speaker;Electronics;Logistics Pro S.A.;158.00;255.27;40332.66;COP;30/11/2024;3/01/2025;Chile;ValparaÃ­so;;Pending;Credit Card;WH-CAL-03;14.00;39.40;ana.m@gmail.com;4.80
ORD-000505;PRD-0018;t;Bluetooth Speaker;Industrial;Global Cargo Ltda;64.00;2374.62;151975.68;COP;13/08/2023;25/09/2023;Brasil;Rio de Janeiro;;Pending;Cash;WH-CAL-03;41.00;21.40;maria.g@outlook.com;4.90
ORD-000506;PRD_0045;f;Mechanical Keyboard;Personal Care;Pacific Trade SAS;466.00;298.31;139012.46;COP;11/09/2023;11/10/2023;Peru;Arequipa;;Cancelled;PayPal;WH-MED-02;23.00;39.80;john.d@outlook.com;1.10
ORD-000507;PRD-0002;t;Office Chair Ergonomic;Electronics;Logistics Pro S.A.;18.00;2360.68;42492.24;BRL;16/11/2022;24/12/2022;Chile;ConcepciÃ³n;;In Transit;Bank Transfer;WH-MED-02;23.00;1.80;luis.p@yahoo.com;4.20
ORD-000508;PRD-0040;t;Laptop Pro 15;Food & Beverage;Pacific Trade SAS;246.00;1922.72;472989.12;MXN;12/01/2024;20/01/2025;Colombia;Cali;;Cancelled;Bank Transfer;WH-MED-02;43.00;18.80;carlos.r@yahoo.com;2.70
ORD-000509;PRD-0009;t;LED Strip 5m;Electronics;Global Cargo Ltda;251.00;371.13;93153.63;MXN;18/03/2024;16/04/2024;Brasil;Rio de Janeiro;;Pending;Credit Card;WH-SCL-05;45.00;36.90;sofia.v@outlook.com;3.60
ORD-000510;PRD-0029;t;Mechanical Keyboard;Food & Beverage;Global Cargo Ltda;339.00;2437.07;826166.73;BRL;13/12/2022;14/12/2022;Chile;ValparaÃ­so;;Cancelled;Credit Card;WH-LIM-04;16.00;29.60;sofia.v@company.co;4.80
ORD-000511;prd-0012;f;Solar Panel 250W;Food & Beverage;Pacific Trade SAS;433.00;1538.82;666309.06;USD;4/01/2024;9/03/2024;Chile;ValparaÃ­so;;Returned;PayPal;WH-MED-02;8.00;27.30;john.d@gmail.com;2.60
ORD-000512;PRD-0012;t;Office Chair Ergonomic;Apparel;FastShip Colombia;72.00;1893.04;136298.88;MXN;20/07/2023;12/09/2023;Mexico;Guadalajara;;Pending;Credit Card;WH-469;21.00;13.50;sofia.v@outlook.com;2.20
ORD-000513;PRD-0017;t;Coffee Maker 12cup;Personal Care;FastShip Colombia;267.00;2407.90;642909.30;USD;26/10/2023;14/12/2023;Brasil;SÃ£o Paulo;;Cancelled;PayPal;WH-MED-02;9.00;3.00;carlos.r@outlook.com;4.80
ORD-000514;PROD-001;f;Safety Gloves L;Personal Care;FastShip Colombia;117.00;1872.30;219059.10;BRL;25/06/2023;14/08/2023;Chile;ConcepciÃ³n;;Cancelled;Bank Transfer;WH-CAL-03;19.00;23.80;john.d@outlook.com;1.40
ORD-000515;PRD-0031;t;Running Shoes M;Food & Beverage;Pacific Trade SAS;108.00;1702.35;183853.80;MXN;18/02/2024;16/03/2024;Peru;Cusco;;Cancelled;Bank Transfer;WH-LIM-04;29.00;17.60;sofia.v@yahoo.com;2.50
ORD-000516;PRD-0048;t;Protein Powder 2kg;Industrial;Logistics Pro S.A.;17.00;423.97;7207.49;COP;17/04/2022;25/05/2022;Brasil;Rio de Janeiro;;Cancelled;Cash;WH-BOG-01;9.00;35.20;john.d@gmail.com;4.30
ORD-000517;PRD-0035;t;Protein Powder 2kg;Personal Care;Logistics Pro S.A.;210.00;1668.00;350280.00;BRL;18/01/2022;22/02/2022;Colombia;BogotÃ¡;;In Transit;Cash;WH-BOG-01;42.00;35.50;john.d@gmail.com;3.60
ORD-000518;PROD-001;f;Running Shoes M;Electronics;Andean Freight Co.;27.00;1338.71;36145.17;COP;18/02/2023;;Mexico;Monterrey;;Delivered;Credit Card;WH-SCL-05;32.00;21.30;sofia.v@company.co;3.00
ORD-000519;PRD-0032;t;Bluetooth Speaker;Electronics;Pacific Trade SAS;370.00;2423.98;896872.60;USD;9/02/2023;14/03/2023;Colombia;Cali;;Delivered;Bank Transfer;WH-BOG-01;2.00;33.20;carlos.r@outlook.com;4.30
ORD-000520;PRD-0009;t;Industrial Drill;Electronics;Andean Freight Co.;405.00;746.18;302202.90;MXN;16/09/2023;18/10/2023;Peru;Lima;;Pending;Credit Card;WH-SCL-05;18.00;25.60;ana.m@gmail.com;1.00
ORD-000521;PRD-0031;t;Safety Gloves L;Industrial;FastShip Colombia;212.00;215.90;45770.80;USD;25/07/2022;8/10/2022;Colombia;BogotÃ¡;;Delivered;Cash;WH-BOG-01;34.00;31.90;luis.p@outlook.com;3.20
ORD-000522;PRD-0049;t;LED Strip 5m;Industrial;Logistics Pro S.A.;86.00;1165.11;100199.46;USD;29/03/2022;5/05/2022;Colombia;Cali;;PENDING;PayPal;WH-CAL-03;32.00;13.00;sofia.v@outlook.com;3.00
ORD-000523;PRD-0004;t;Mechanical Keyboard;Food & Beverage;FastShip Colombia;142.00;1476.96;209728.32;MXN;24/12/2022;8/01/2023;Mexico;Monterrey;;Delivered;Bank Transfer;WH-MED-02;28.00;6.10;carlos.r@outlook.com;2.00
ORD-000524;PRD-0005;t;Running Shoes M;Electronics;Logistics Pro S.A.;412.00;1747.17;719834.04;MXN;30/11/2023;7/01/2024;Brasil;SÃ£o Paulo;;Delivered;Credit Card;WH-CAL-03;15.00;38.40;luis.p@company.co;2.30
ORD-000525;PRD-0026;t;Running Shoes M;Apparel;Logistics Pro S.A.;437.00;914.89;399806.93;MXN;27/09/2022;;Peru;Arequipa;;In transit;PayPal;WH-LIM-04;5.00;27.70;luis.p@gmail.com;1.30
ORD-000526;PRD-0047;t;Office Chair Ergonomic;Industrial;Pacific Trade SAS;459.00;1389.38;637725.42;BRL;23/12/2023;15/01/2024;Colombia;Cali;;Returned;PayPal;WH-MED-02;3.00;20.40;carlos.r@gmail.com;1.60
ORD-000527;PRD-0027;t;Coffee Maker 12cup;Electronics;Andean Freight Co.;322.00;869.97;280130.34;BRL;3/08/2024;3/09/2024;Colombia;MedellÃ­n;;Cancelled;Cash;WH-BOG-01;3.00;14.60;maria.g@gmail.com;1.80
ORD-000528;PRD-9999;t;Wireless Headset;Food & Beverage;Andean Freight Co.;51.00;1481.80;75571.80;MXN;3/08/2023;4/08/2023;Brasil;SÃ£o Paulo;;Pending;Credit Card;WH-CAL-03;3.00;22.00;ana.m@company.co;2.50
ORD-000529;PROD-001;f;Safety Gloves L;Electronics;Global Cargo Ltda;252.00;2479.02;624713.04;MXN;10/07/2023;12/08/2023;Mexico;Monterrey;;In Transit;PayPal;WH-BOG-01;-8.00;35.90;sofia.v@company.co;1.70
ORD-000530;PRD-0037;t;Mechanical Keyboard;Apparel;Logistics Pro S.A.;411.00;1222.05;502262.55;BRL;10/03/2022;23/03/2022;Brasil;Calle 627;;Pending;Bank Transfer;WH-262;36.00;33.50;ana.m@yahoo.com;4.80
ORD-000531;PRD-0035;t;Laptop Pro 15;Personal Care;Logistics Pro S.A.;259.00;1970.95;510476.05;USD;28/07/2022;;Brasil;Rio de Janeiro;;In Transit;PayPal;WH-MED-02;15.00;7.90;luis.p@gmail.com;1.30
ORD-000532;PRD-0041;t;Office Chair Ergonomic;Unknown;Global Cargo Ltda;463.00;1260.80;583750.40;COP;3/08/2022;21/09/2022;Brasil;SÃ£o Paulo;;Cancelled;Credit Card;WH-MED-02;29.00;23.20;carlos.r@yahoo.com;4.00
ORD-000533;PRD-0012;t;LED Strip 5m;Unknown;Andean Freight Co.;331.00;994.46;329166.26;USD;24/02/2022;7/04/2022;Peru;Lima;;Cancelled;Credit Card;WH-SCL-05;36.00;23.40;john.d@gmail.com;4.20
ORD-000534;PRD-0047;t;Safety Gloves L;Electronics;Pacific Trade SAS;369.00;1196.67;441571.23;BRL;20/03/2023;5/08/2023;Mexico;Guadalajara;;In Transit;Cash;WH-CAL-03;40.00;32.50;john.d@gmail.com;1.80
ORD-000535;PRD-0039;t;Running Shoes M;Electronics;Logistics Pro S.A.;61.00;66.12;4033.32;COP;30/01/2024;25/02/2024;Chile;ValparaÃ­so;;PENDING;Cash;Unknown;16.00;27.80;ana.m@company.co;2.30
ORD-000536;PRD-0004;t;Industrial Drill;Electronics;FastShip Colombia;395.00;189.13;74706.35;COP;13/06/2023;31/07/2023;Chile;Santiago;;Delivered;Bank Transfer;WH-CAL-03;37.00;27.50;luis.p@company.co;1.30
ORD-000537;PRD-0008;t;Protein Powder 2kg;Apparel;Global Cargo Ltda;37.00;353.57;13082.09;BRL;8/12/2023;;Mexico;Ciudad de MÃ©xico;;Delivered;PayPal;WH-MED-02;38.00;17.40;;1.60
ORD-000538;PRD-0041;t;Running Shoes M;Personal Care;Pacific Trade SAS;96.00;646.87;62099.52;COP;29/05/2024;26/06/2024;Colombia;BogotÃ¡;;Returned;Unknown;WH-CAL-03;44.00;30.80;maria.g@company.co;4.70
ORD-000539;PRD-0002;t;Mechanical Keyboard;Industrial;Andean Freight Co.;259.00;1991.78;515871.02;MXN;7/12/2023;8/01/2024;Peru;Cusco;;Cancelled;Cash;WH-MED-02;44.00;27.00;ana.m@gmail.com;2.40
ORD-000540;PRD-0028;t;Office Chair Ergonomic;Apparel;Logistics Pro S.A.;486.00;1572.56;764264.16;BRL;3/04/2023;14/04/2023;Peru;Cusco;;Cancelled;PayPal;WH-CAL-03;1.00;20.40;luis.p@outlook.com;1.30
ORD-000541;PRD-0040;t;Mechanical Keyboard;Food & Beverage;Logistics Pro S.A.;10.00;291.48;2914.80;MXN;21/09/2022;5/10/2022;Colombia;BogotÃ¡;;In Transit;Bank Transfer;WH-BOG-01;18.00;25.60;maria.g@gmail.com;4.80
ORD-000542;PRD-0045;t;Safety Gloves L;Personal Care;Pacific Trade SAS;180.00;2127.83;383009.40;COP;28/11/2023;6/01/2024;Colombia;MedellÃ­n;;Cancelled;PayPal;WH-SCL-05;6.00;23.50;;4.60
ORD-000543;PRD-0038;t;Protein Powder 2kg;Food & Beverage;Pacific Trade SAS;355.00;2198.81;780577.55;BRL;26/06/2024;4/08/2024;Mexico;Monterrey;;Pending;PayPal;WH-CAL-03;7.00;22.00;luis.p@company.co;4.50
ORD-000544;PRD-0012;t;Office Chair Ergonomic;Personal Care;Pacific Trade SAS;344.00;1545.48;531645.12;BRL;30/07/2023;7/08/2023;Chile;ConcepciÃ³n;;Returned;Credit Card;WH-LIM-04;15.00;29.90;maria.g@outlook.com;3.50
ORD-000545;PRD-0031;t;Office Chair Ergonomic;Electronics;FastShip Colombia;233.00;813.76;189606.08;BRL;8/12/2022;12/12/2022;Mexico;Monterrey;;Delivered;Bank Transfer;WH-BOG-01;27.00;5.50;carlos.r@company.co;4.50
ORD-000546;PRD-0030;t;Bluetooth Speaker;Personal Care;FastShip Colombia;283.00;2060.41;583096.03;BRL;8/03/2023;20/04/2023;Peru;Arequipa;;In Transit;Credit Card;Unknown;38.00;28.60;maria.g@yahoo.com;4.80
ORD-000547;PRD-0047;t;Wireless Headset;Industrial;FastShip Colombia;320.00;474.99;151996.80;BRL;24/09/2024;3/11/2024;Chile;ValparaÃ­so;;Cancelled;Credit Card;WH-BOG-01;5.00;10.60;john.d@company.co;3.20
ORD-000548;PRD-0006;t;LED Strip 5m;Electronics;Andean Freight Co.;465.00;1582.64;735927.60;BRL;24/12/2023;;Brasil;Rio de Janeiro;;Cancelled;Cash;WH-LIM-04;44.00;9.30;maria.g@gmail.com;3.10
ORD-000549;PRD-0026;t;Bluetooth Speaker;Apparel;Pacific Trade SAS;228.00;264.94;60406.32;BRL;18/02/2022;12/03/2022;Mexico;Ciudad de MÃ©xico;;Cancelled;PayPal;WH-LIM-04;42.00;27.50;carlos.r@yahoo.com;1.60
ORD-000550;PRD-0045;t;LED Strip 5m;Food & Beverage;Andean Freight Co.;8.00;685.10;5480.80;USD;7/06/2024;10/07/2024;Peru;Lima;;Returned;Bank Transfer;WH-LIM-04;42.00;17.50;;3.10
ORD-000551;PRD-0042;t;Running Shoes M;Personal Care;FastShip Colombia;390.00;905.60;353184.00;MXN;20/06/2022;26/06/2022;Colombia;Cali;;Returned;Credit Card;WH-LIM-04;24.00;26.00;john.d@gmail.com;3.30
ORD-000552;PRD-0029;t;Mechanical Keyboard;Electronics;Logistics Pro S.A.;98641.00;1843.59;181853561.19;COP;14/12/2023;25/12/2023;Mexico;Monterrey;;In Transit;PayPal;WH-SCL-05;44.00;37.50;ana.m@outlook.com;2.20
ORD-000553;PRD-0010;t;Running Shoes M;Food & Beverage;Global Cargo Ltda;226.00;2127.71;480862.46;COP;4/05/2023;13/06/2023;Peru;Arequipa;;Returned;Credit Card;WH-BOG-01;32.00;18.30;john.d@outlook.com;2.10
ORD-000554;PRD-9999;t;Safety Gloves L;Apparel;Global Cargo Ltda;286.00;612.50;175175.00;USD;19/07/2022;23/07/2022;Brasil;SÃ£o Paulo;;Cancelled;Cash;WH-BOG-01;27.00;2.10;maria.g@outlook.com;3.00
ORD-000555;PRD-0010;t;LED Strip 5m;Industrial;Global Cargo Ltda;265.00;1372.41;363688.65;USD;8/01/2023;9/09/2023;Brasil;Rio de Janeiro;;In transit;PayPal;WH-SCL-05;12.00;18.30;john.d@outlook.com;2.70
ORD-000556;PRD-0040;t;Solar Panel 250W;Personal Care;Global Cargo Ltda;151.00;1323.05;199780.55;COP;13/03/2023;14/03/2023;Chile;ConcepciÃ³n;;Delivered;Bank Transfer;WH-SCL-05;18.00;31.50;sofia.v@outlook.com;2.40
ORD-000557;PRD-0046;t;Wireless Headset;Industrial;FastShip Colombia;162.00;1767.85;286391.70;COP;24/05/2023;7/07/2023;Peru;Arequipa;;Pending;Credit Card;WH-BOG-01;32.00;36.20;ana.m@company.co;3.50
ORD-000558;PRD-0025;t;Safety Gloves L;Electronics;Unknown;174.00;1310.66;228054.84;USD;10/10/2023;;Chile;ValparaÃ­so;;In Transit;Cash;WH-MED-02;15.00;24.70;carlos.r@yahoo.com;3.00
ORD-000559;PRD-0034;t;Running Shoes M;Industrial;Pacific Trade SAS;237.00;378.11;89612.07;BRL;4/09/2023;;Peru;Cusco;;Pending;Cash;WH-LIM-04;9.00;18.10;carlos.r@outlook.com;3.30
ORD-000560;PRD-0050;t;Protein Powder 2kg;Apparel;Andean Freight Co.;259.00;2427.54;628732.86;MXN;18/08/2023;;Mexico;Guadalajara;;Delivered;Credit Card;WH-SCL-05;38.00;11.40;luis.p@company.co;3.40
ORD-000561;PRD-0033;t;LED Strip 5m;Industrial;FastShip Colombia;309.00;1097.07;338994.63;COP;21/06/2023;29/07/2023;Mexico;Ciudad de MÃ©xico;;Returned;Bank Transfer;WH-BOG-01;37.00;9.70;ana.m@yahoo.com;3.50
ORD-000562;PRD-0050;t;Office Chair Ergonomic;Food & Beverage;Global Cargo Ltda;326.00;1154.71;376435.46;MXN;2/06/2024;17/07/2024;Brasil;Rio de Janeiro;;Returned;Cash;WH-449;45.00;28.40;luis.p@outlook.com;1.30
ORD-000563;PRD-0011;t;Mechanical Keyboard;Food & Beverage;Andean Freight Co.;397.00;2184.80;867365.60;USD;9/06/2023;25/09/2023;Brasil;SÃ£o Paulo;;Returned;PayPal;WH-SCL-05;13.00;34.30;maria.g@outlook.com;1.70
ORD-000564;PRD-0015;t;Coffee Maker 12cup;Unknown;Logistics Pro S.A.;85.00;157.52;13389.20;MXN;1/07/2022;17/07/2022;Brasil;SÃ£o Paulo;;Delivered;Cash;WH-MED-02;24.00;24.00;maria.g@company.co;2.00
